announced_date	battery	camera	current_status	dimensions	display_inches	image	is_Touch	memory	os	phone_model	processor	ram	resolution	url	weight
8-Nov-07						http://i-cdn.phonearena.com/images/phones/9139-specs/Motorola-i570.jpg				Motorola i570				http://www.phonearena.com/phones/Motorola-i570_id2482	
8-Nov-07						http://i-cdn.phonearena.com/images/phones/9148-specs/Motorola-i290.jpg				Motorola i290				http://www.phonearena.com/phones/Motorola-i290_id2231	
21-Nov-07						http://i-cdn.phonearena.com/images/phones/9218-specs/Motorola-i335.jpg				Motorola i335				http://www.phonearena.com/phones/Motorola-i335_id2348	150 g
5-Dec-07				 4.20 x 1.80 x 0.64 inches	 2.0 inches	http://i-cdn.phonearena.com/images/phones/9288-specs/Motorola-MOTO-Z6c.jpg				Motorola MOTO Z6c			 240 x 320 pixels	http://www.phonearena.com/phones/Motorola-MOTO-Z6c_id2495	105 g
7-Jan-08						http://i-cdn.phonearena.com/images/phones/9385-specs/Motorola-ROKR-E8.jpg				Motorola ROKR E8				http://www.phonearena.com/phones/Motorola-ROKR-E8_id2481	
7-Jan-08				 4.29 x 1.99 x 0.62 inches	 2.2 inches	http://i-cdn.phonearena.com/images/phones/9388-specs/Motorola-MOTO-Z10.jpg			 Symbian (9.2) UIQ 3.2	Motorola MOTO Z10			 240 x 320 pixels	http://www.phonearena.com/phones/Motorola-MOTO-Z10_id2531	115 g
7-Jan-08			Released			http://i-cdn.phonearena.com/images/phones/9400-specs/Motorola-W270.jpg				Motorola W270				http://www.phonearena.com/phones/Motorola-W270_id2534	
13-Dec-05						http://i-cdn.phonearena.com/images/phones/5224-specs/Motorola-E1070.jpg				Motorola E1070				http://www.phonearena.com/phones/Motorola-E1070_id1357	
29-Dec-05						http://i-cdn.phonearena.com/images/phones/5367-specs/Motorola-V190.jpg				Motorola V190				http://www.phonearena.com/phones/Motorola-V190_id1306	
3-Jan-06						http://i-cdn.phonearena.com/images/phones/5379-specs/Motorola-ROKR-E2.jpg				Motorola ROKR E2				http://www.phonearena.com/phones/Motorola-ROKR-E2_id1432	
13-Feb-05						http://i-cdn.phonearena.com/images/phones/7336-specs/Motorola-V195--V197.jpg				Motorola V195 / V197				http://www.phonearena.com/phones/Motorola-V195--V197_id1486	
28-Feb-06				 3.77 x 2.04 x 0.85 inches		http://i-cdn.phonearena.com/images/phones/5651-specs/Motorola-A1200-Ming.jpg			 Linux	Motorola A1200 Ming				http://www.phonearena.com/phones/Motorola-A1200-Ming_id1395	122 g
25-Mar-06						http://i-cdn.phonearena.com/images/phones/5377-specs/Motorola-V177.jpg				Motorola V177				http://www.phonearena.com/phones/Motorola-V177_id1319	
25-Mar-06						http://i-cdn.phonearena.com/images/phones/5778-specs/Motorola-C257.jpg				Motorola C257				http://www.phonearena.com/phones/Motorola-C257_id1415	
31-Mar-06			Released	 3.96 x 1.79 x 0.86 inches		http://i-cdn.phonearena.com/images/phones/5800-specs/Motorola-C139.jpg				Motorola C139				http://www.phonearena.com/phones/Motorola-C139_id1551	85 g
3-Apr-06						http://i-cdn.phonearena.com/images/phones/5807-specs/Motorola-C290.jpg				Motorola C290				http://www.phonearena.com/phones/Motorola-C290_id1423	99 g
4-Apr-06						http://i-cdn.phonearena.com/images/phones/5841-specs/Motorola-RAZR-V3m.jpg				Motorola RAZR V3m				http://www.phonearena.com/phones/Motorola-RAZR-V3m_id1566	
4-Apr-06						http://i-cdn.phonearena.com/images/phones/5922-specs/Motorola-i580.jpg				Motorola i580				http://www.phonearena.com/phones/Motorola-i580_id1588	
18-Jul-06						http://i-cdn.phonearena.com/images/phones/6017-specs/Motorola-i670.jpg				Motorola i670				http://www.phonearena.com/phones/Motorola-i670_id1645	115 g
28-Jun-06				 4.25 x 1.73 x 0.58 inches		http://i-cdn.phonearena.com/images/phones/7713-specs/Motorola-W208--W215.jpg				Motorola W208 / W215				http://www.phonearena.com/phones/Motorola-W208--W215_id1670	78 g
28-Jun-06						http://i-cdn.phonearena.com/images/phones/6136-specs/Motorola-W375.jpg				Motorola W375				http://www.phonearena.com/phones/Motorola-W375_id1668	
28-Jun-06						http://i-cdn.phonearena.com/images/phones/6146-specs/Motorola-W220.jpg				Motorola W220				http://www.phonearena.com/phones/Motorola-W220_id1687	
25-Jul-06						http://i-cdn.phonearena.com/images/phones/6120-specs/Motorola-KRZR-K1.jpg				Motorola KRZR K1				http://www.phonearena.com/phones/Motorola-KRZR-K1_id1667	
25-Jul-06						http://i-cdn.phonearena.com/images/phones/6125-specs/Motorola-RIZR-Z3.jpg				Motorola RIZR Z3				http://www.phonearena.com/phones/Motorola-RIZR-Z3_id1684	
25-Jul-06						http://i-cdn.phonearena.com/images/phones/6223-specs/Motorola-SLVR-L7c.jpg				Motorola SLVR L7c				http://www.phonearena.com/phones/Motorola-SLVR-L7c_id1682	
25-Jul-06						http://i-cdn.phonearena.com/images/phones/6159-specs/Motorola-RAZR-V3xx.jpg				Motorola RAZR V3xx				http://www.phonearena.com/phones/Motorola-RAZR-V3xx_id1681	
4-Apr-06						http://i-cdn.phonearena.com/images/phones/6392-specs/Motorola-W315.jpg				Motorola W315				http://www.phonearena.com/phones/Motorola-W315_id1548	
25-Jul-06						http://i-cdn.phonearena.com/images/phones/6214-specs/Motorola-KRZR-K1m.jpg				Motorola KRZR K1m				http://www.phonearena.com/phones/Motorola-KRZR-K1m_id1679	
5-Oct-06						http://i-cdn.phonearena.com/images/phones/6431-specs/Motorola-i615.jpg				Motorola i615				http://www.phonearena.com/phones/Motorola-i615_id1767	
25-Jul-06						http://i-cdn.phonearena.com/images/phones/6520-specs/Motorola-RAZR-MAXX-V6.jpg				Motorola RAZR MAXX V6				http://www.phonearena.com/phones/Motorola-RAZR-MAXX-V6_id1680	
1-Nov-06						http://i-cdn.phonearena.com/images/phones/6558-specs/Motorola-V365.jpg				Motorola V365				http://www.phonearena.com/phones/Motorola-V365_id1781	
2-Nov-06				 4.47 x 1.93 x 0.45 inches		http://i-cdn.phonearena.com/images/phones/6585-specs/Motorola-SLVR-L7e.jpg				Motorola SLVR L7e				http://www.phonearena.com/phones/Motorola-SLVR-L7e_id1785	96 g
6-Nov-06						http://i-cdn.phonearena.com/images/phones/6448-specs/Motorola-i880.jpg				Motorola i880				http://www.phonearena.com/phones/Motorola-i880_id1772	
13-Nov-06						http://i-cdn.phonearena.com/images/phones/6631-specs/Motorola-ic502-Buzz.jpg				Motorola ic502 Buzz				http://www.phonearena.com/phones/Motorola-ic502-Buzz_id1661	
5-Dec-06						http://i-cdn.phonearena.com/images/phones/6776-specs/Motorola-ic402-Blend.jpg				Motorola ic402 Blend				http://www.phonearena.com/phones/Motorola-ic402-Blend_id1857	
27-Dec-06				 3.65 x 2.01 x 0.90 inches		http://i-cdn.phonearena.com/images/phones/5562-specs/Motorola-A910.jpg			 Linux	Motorola A910				http://www.phonearena.com/phones/Motorola-A910_id1466	127 g
28-Dec-06				 4.37 x 2.02 x 0.57 inches	 2.4 inches	http://i-cdn.phonearena.com/images/phones/6825-specs/Motorola-ROKR-E6.jpg	 Yes Camera Camera: 2 megapixels Features: Digital zoom Camcorder: 320x240 (QVGA) Hardware Built-in storage: 0.008 GB Storage expansion: SD Battery Talk time: 7.00 hours the average is 15 h (872 min) Stand-by time: 9.8 days (235 hours) the average is 18 days (421 h)		 Linux	Motorola ROKR E6			 240 x 320 pixels	http://www.phonearena.com/phones/Motorola-ROKR-E6_id1878	121 g
7-Jan-07						http://i-cdn.phonearena.com/images/phones/6871-specs/Motorola-RIZR-Z6.jpg				Motorola RIZR Z6				http://www.phonearena.com/phones/Motorola-RIZR-Z6_id1885	
27-Mar-07				 3.99 x 2.08 x 0.59 inches		http://i-cdn.phonearena.com/images/phones/8191-specs/Motorola-RAZR-maxx-Ve.jpg				Motorola RAZR maxx Ve				http://www.phonearena.com/phones/Motorola-RAZR-maxx-Ve_id1868	110 g
9-Feb-07						http://i-cdn.phonearena.com/images/phones/6646-specs/Motorola-MOTOFONE-F3.jpg				Motorola MOTOFONE F3				http://www.phonearena.com/phones/Motorola-MOTOFONE-F3_id1817	70 g
12-Feb-07			Released	 4.29 x 1.96 x 0.59 inches	 2.2 inches	http://i-cdn.phonearena.com/images/phones/7891-specs/Motorola-RIZR-Z8.jpg			 Symbian (9.2) UIQ 3.1	Motorola RIZR Z8			 240 x 320 pixels	http://www.phonearena.com/phones/Motorola-RIZR-Z8_id1952	112 g
12-Feb-07						http://i-cdn.phonearena.com/images/phones/7905-specs/Motorola-SLVR-L9.jpg				Motorola SLVR L9				http://www.phonearena.com/phones/Motorola-SLVR-L9_id1976	
13-Feb-07						http://i-cdn.phonearena.com/images/phones/7899-specs/Motorola-KRZR-K3.jpg				Motorola KRZR K3				http://www.phonearena.com/phones/Motorola-KRZR-K3_id1967	
14-Feb-05						http://i-cdn.phonearena.com/images/phones/4197-specs/Motorola-V560.jpg				Motorola V560				http://www.phonearena.com/phones/Motorola-V560_id1122	122 g
14-Feb-05						http://i-cdn.phonearena.com/images/phones/6250-specs/Motorola-V235--V230.jpg				Motorola V235 / V230				http://www.phonearena.com/phones/Motorola-V235--V230_id1124	
14-Feb-05						http://i-cdn.phonearena.com/images/phones/5057-specs/Motorola-V360.jpg				Motorola V360				http://www.phonearena.com/phones/Motorola-V360_id1123	
14-Feb-05				 4.21 x 2.09 x 0.83 inches		http://i-cdn.phonearena.com/images/phones/4158-specs/Motorola-E1060.jpg				Motorola E1060				http://www.phonearena.com/phones/Motorola-E1060_id1121	125 g
14-Feb-05						http://i-cdn.phonearena.com/images/phones/7668-specs/Motorola-E1120.jpg				Motorola E1120				http://www.phonearena.com/phones/Motorola-E1120_id1120	
14-Feb-05				 4.61 x 2.32 x 0.75 inches		http://i-cdn.phonearena.com/images/phones/4144-specs/Motorola-A1010.jpg			 Symbian (7.0) UIQ 2.1	Motorola A1010				http://www.phonearena.com/phones/Motorola-A1010_id1119	160 g
16-Feb-05				 4.60 x 2.36 x 0.84 inches		http://i-cdn.phonearena.com/images/phones/7667-specs/Motorola-M1000.jpg			 Symbian (7.0) UIQ 2.1	Motorola M1000				http://www.phonearena.com/phones/Motorola-M1000_id1117	
14-Feb-05		0.3 megapixels				http://i-cdn.phonearena.com/images/phones/5525-specs/Motorola-SLVR-L7.jpg				Motorola SLVR L7				http://www.phonearena.com/phones/Motorola-SLVR-L7_id1118	
2-Mar-05						http://i-cdn.phonearena.com/images/phones/7692-specs/Motorola-i285.jpg				Motorola i285				http://www.phonearena.com/phones/Motorola-i285_id1150	123 g
10-Mar-05						http://i-cdn.phonearena.com/images/phones/4210-specs/Motorola-RAZR-V3x-V1150.jpg				Motorola RAZR V3x (V1150)				http://www.phonearena.com/phones/Motorola-RAZR-V3x-V1150_id1163	125 g
10-Mar-05						http://i-cdn.phonearena.com/images/phones/4195-specs/Motorola-V557.jpg				Motorola V557				http://www.phonearena.com/phones/Motorola-V557_id1165	
10-Mar-05						http://i-cdn.phonearena.com/images/phones/5882-specs/Motorola-SLVR-L2.jpg				Motorola SLVR L2				http://www.phonearena.com/phones/Motorola-SLVR-L2_id1170	85 g
10-Mar-05				 4.33 x 1.93 x 0.43 inches		http://i-cdn.phonearena.com/images/phones/5887-specs/Motorola-SLVR-L6.jpg				Motorola SLVR L6				http://www.phonearena.com/phones/Motorola-SLVR-L6_id1167	85 g
10-Mar-05						http://i-cdn.phonearena.com/images/phones/4182-specs/Motorola-V176.jpg				Motorola V176				http://www.phonearena.com/phones/Motorola-V176_id1174	
14-Feb-05						http://i-cdn.phonearena.com/images/phones/5232-specs/Motorola-PEBL-U6-V6.jpg				Motorola PEBL U6 (V6)				http://www.phonearena.com/phones/Motorola-PEBL-U6-V6_id1153	
23-Mar-05						http://i-cdn.phonearena.com/images/phones/4177-specs/Motorola-T300p.jpg				Motorola T300p				http://www.phonearena.com/phones/Motorola-T300p_id1203	108 g
20-Apr-05						http://i-cdn.phonearena.com/images/phones/4576-specs/Motorola-v65p.jpg				Motorola v65p				http://www.phonearena.com/phones/Motorola-v65p_id1222	
2-May-05						http://i-cdn.phonearena.com/images/phones/5927-specs/Motorola-i605.jpg				Motorola i605				http://www.phonearena.com/phones/Motorola-i605_id1030	167 g
2-May-05						http://i-cdn.phonearena.com/images/phones/5936-specs/Motorola-i355.jpg				Motorola i355				http://www.phonearena.com/phones/Motorola-i355_id1236	
3-May-05						http://i-cdn.phonearena.com/images/phones/5934-specs/Motorola-i275.jpg				Motorola i275				http://www.phonearena.com/phones/Motorola-i275_id1237	130 g
15-Jul-05						http://i-cdn.phonearena.com/images/phones/5931-specs/Motorola-i850.jpg				Motorola i850				http://www.phonearena.com/phones/Motorola-i850_id1279	
23-Aug-05						http://i-cdn.phonearena.com/images/phones/4849-specs/Motorola-ROKR-E1-E790.jpg				Motorola ROKR E1 (E790)				http://www.phonearena.com/phones/Motorola-ROKR-E1-E790_id1281	
26-Jul-05				 4.57 x 2.48 x 0.45 inches		http://i-cdn.phonearena.com/images/phones/4744-specs/Motorola-Q-GSM.jpg			 Windows Mobile Standard (5.0)	Motorola Q GSM				http://www.phonearena.com/phones/Motorola-Q-GSM_id1302	115 g
26-Jul-05				 4.57 x 2.48 x 0.45 inches		http://i-cdn.phonearena.com/images/phones/5761-specs/Motorola-Q-CDMA.jpg			 Windows Mobile Standard (5.0)	Motorola Q CDMA				http://www.phonearena.com/phones/Motorola-Q-CDMA_id1398	115 g
20-Sep-05						http://i-cdn.phonearena.com/images/phones/4920-specs/Motorola-i560.jpg				Motorola i560				http://www.phonearena.com/phones/Motorola-i560_id1292	
26-Mar-04			Released			http://i-cdn.phonearena.com/images/phones/4564-specs/Motorola-C650.jpg				Motorola C650				http://www.phonearena.com/phones/Motorola-C650_id767	
15-Apr-04			Released			http://i-cdn.phonearena.com/images/phones/5634-specs/Motorola-V220.jpg				Motorola V220				http://www.phonearena.com/phones/Motorola-V220_id732	
5-May-04						http://i-cdn.phonearena.com/images/phones/4561-specs/Motorola-A845.jpg				Motorola A845				http://www.phonearena.com/phones/Motorola-A845_id824	
19-May-04						http://i-cdn.phonearena.com/images/phones/4146-specs/Motorola-C380C385.jpg				Motorola C380/C385				http://www.phonearena.com/phones/Motorola-C380C385_id832	
21-May-04						http://i-cdn.phonearena.com/images/phones/7514-specs/Motorola-i830--i833-Pininfarina--i836.jpg				Motorola i830 / i833 Pininfarina / i836				http://www.phonearena.com/phones/Motorola-i830--i833-Pininfarina--i836_id834	
22-May-04						http://i-cdn.phonearena.com/images/phones/5365-specs/Motorola-V180--V186--V188.jpg				Motorola V180 / V186 / V188				http://www.phonearena.com/phones/Motorola-V180--V186--V188_id833	
8-Jun-04						http://i-cdn.phonearena.com/images/phones/5861-specs/Motorola-V260--V262.jpg				Motorola V260 / V262				http://www.phonearena.com/phones/Motorola-V260--V262_id843	110 g
8-Jun-04						http://i-cdn.phonearena.com/images/phones/5862-specs/Motorola-V265--V276--V266.jpg				Motorola V265 / V276 / V266				http://www.phonearena.com/phones/Motorola-V265--V276--V266_id844	110 g
17-Jun-04						http://i-cdn.phonearena.com/images/phones/7520-specs/Motorola-A630.jpg				Motorola A630				http://www.phonearena.com/phones/Motorola-A630_id850	
1-Jul-04						http://i-cdn.phonearena.com/images/phones/7523-specs/Motorola-CN620.jpg				Motorola CN620				http://www.phonearena.com/phones/Motorola-CN620_id854	
20-Sep-05						http://i-cdn.phonearena.com/images/phones/8053-specs/Motorola-A732.jpg				Motorola A732				http://www.phonearena.com/phones/Motorola-A732_id1331	
27-Jul-04						http://i-cdn.phonearena.com/images/phones/4595-specs/Motorola-V975.jpg				Motorola V975				http://www.phonearena.com/phones/Motorola-V975_id897	
27-Jul-04						http://i-cdn.phonearena.com/images/phones/7536-specs/Motorola-C975.jpg				Motorola C975				http://www.phonearena.com/phones/Motorola-C975_id896	
27-Jul-04						http://i-cdn.phonearena.com/images/phones/6550-specs/Motorola-V551--V547--V555--V330--V540.jpg				Motorola V551 / V547 / V555 / V330 / V540				http://www.phonearena.com/phones/Motorola-V551--V547--V555--V330--V540_id895	
27-Jul-04				 4.20 x 2.10 x 0.94 inches		http://i-cdn.phonearena.com/images/phones/4558-specs/Motorola-A780.jpg			 Linux	Motorola A780				http://www.phonearena.com/phones/Motorola-A780_id894	130 g
27-Jul-04						http://i-cdn.phonearena.com/images/phones/4573-specs/Motorola-RAZR-V3.jpg				Motorola RAZR V3				http://www.phonearena.com/phones/Motorola-RAZR-V3_id893	
28-Jul-04						http://i-cdn.phonearena.com/images/phones/7539-specs/Motorola-i710.jpg				Motorola i710				http://www.phonearena.com/phones/Motorola-i710_id898	143 g
29-Jul-04						http://i-cdn.phonearena.com/images/phones/5632-specs/Motorola-C115.jpg				Motorola C115				http://www.phonearena.com/phones/Motorola-C115_id883	80 g
31-Jul-04						http://i-cdn.phonearena.com/images/phones/7547-specs/Motorola-E310.jpg				Motorola E310				http://www.phonearena.com/phones/Motorola-E310_id901	
23-Sep-04						http://i-cdn.phonearena.com/images/phones/5939-specs/Motorola-i860.jpg				Motorola i860				http://www.phonearena.com/phones/Motorola-i860_id954	
11-Oct-04						http://i-cdn.phonearena.com/images/phones/7601-specs/Motorola-A668.jpg				Motorola A668				http://www.phonearena.com/phones/Motorola-A668_id970	90 g
13-Oct-04						http://i-cdn.phonearena.com/images/phones/5639-specs/Motorola-V620.jpg				Motorola V620				http://www.phonearena.com/phones/Motorola-V620_id975	
25-Sep-05						http://i-cdn.phonearena.com/images/phones/4922-specs/Motorola-i760.jpg				Motorola i760				http://www.phonearena.com/phones/Motorola-i760_id1291	
27-Sep-05				 3.50 x 1.90 x 1.20 inches		http://i-cdn.phonearena.com/images/phones/4910-specs/Motorola-i930--i920.jpg			 Windows Mobile Standard (2003 SE)	Motorola i930 / i920				http://www.phonearena.com/phones/Motorola-i930--i920_id1041	167 g
3-Nov-05			Released			http://i-cdn.phonearena.com/images/phones/5173-specs/Motorola-C390.jpg				Motorola C390				http://www.phonearena.com/phones/Motorola-C390_id1288	
8-Nov-05						http://i-cdn.phonearena.com/images/phones/5087-specs/Motorola-RAZR-V3i--V3t--V3r.jpg				Motorola RAZR V3i / V3t / V3r				http://www.phonearena.com/phones/Motorola-RAZR-V3i--V3t--V3r_id1385	
8-Nov-05						http://i-cdn.phonearena.com/images/phones/5083-specs/Motorola-RAZR-V3c.jpg				Motorola RAZR V3c				http://www.phonearena.com/phones/Motorola-RAZR-V3c_id1321	
31-Oct-05						http://i-cdn.phonearena.com/images/phones/5040-specs/Motorola-i870.jpg				Motorola i870				http://www.phonearena.com/phones/Motorola-i870_id1363	
30-Nov-05						http://i-cdn.phonearena.com/images/phones/8056-specs/Motorola-E770.jpg				Motorola E770				http://www.phonearena.com/phones/Motorola-E770_id1368	
6-Dec-05						http://i-cdn.phonearena.com/images/phones/8013-specs/Motorola-V325--V323--V323i--V325i.jpg				Motorola V325 / V323 / V323i / V325i				http://www.phonearena.com/phones/Motorola-V325--V323--V323i--V325i_id1239	
5-Nov-04						http://i-cdn.phonearena.com/images/phones/7670-specs/Motorola-V170--V171.jpg				Motorola V170 / V171				http://www.phonearena.com/phones/Motorola-V170--V171_id993	87 g
1-Dec-04						http://i-cdn.phonearena.com/images/phones/7617-specs/Motorola-i265.jpg				Motorola i265				http://www.phonearena.com/phones/Motorola-i265_id1009	130 g
1-Dec-04						http://i-cdn.phonearena.com/images/phones/4160-specs/Motorola-i315.jpg				Motorola i315				http://www.phonearena.com/phones/Motorola-i315_id1027	197 g
4-Dec-04						http://i-cdn.phonearena.com/images/phones/4161-specs/Motorola-i325.jpg				Motorola i325				http://www.phonearena.com/phones/Motorola-i325_id1028	199 g
16-Dec-04	" 920 mAh specifications continue after the ad Technology GSM: 850, 1900 MHz Data: GPRS"					http://i-cdn.phonearena.com/images/phones/4145-specs/Motorola-C155.jpg				Motorola C155				http://www.phonearena.com/phones/Motorola-C155_id1002	
16-Dec-04						http://i-cdn.phonearena.com/images/phones/7626-specs/Motorola-V535--V550--E550--V545.jpg				Motorola V535 / V550 / E550 / V545				http://www.phonearena.com/phones/Motorola-V535--V550--E550--V545_id1001	
17-Dec-04						http://i-cdn.phonearena.com/images/phones/4147-specs/Motorola-C980.jpg				Motorola C980				http://www.phonearena.com/phones/Motorola-C980_id1023	
